"date" "time" "size" "r_version" "r_arch" "r_os" "package" "version" "country" "ip_id"
"19833793" "2015-04-01" "05:14:07" 64343 "3.0.3" "x86_64" "mingw32" "dosresmeta" "1.3.0" "FR" 3712
"19834334" "2015-04-01" "05:15:43" 61270 "3.1.3" "x86_64" "mingw32" "dosresmeta" "1.3.0" "HK" 3956
"19857353" "2015-04-01" "06:16:45" 64400 "3.1.3" "x86_64" "mingw32" "dosresmeta" "1.3.0" "MX" 3516
"19871102" "2015-04-01" "07:02:38" 61367 "3.1.3" "x86_64" "darwin10.8.0" "dosresmeta" "1.3.0" "HK" 5407
"19876981" "2015-04-01" "07:52:14" 62243 "3.1.0" "x86_64" "darwin10.8.0" "dosresmeta" "1.3.0" "US" 6261
"19877005" "2015-04-01" "07:52:29" 62251 "3.1.1" "x86_64" "darwin13.1.0" "dosresmeta" "1.3.0" "US" 6318
"19881515" "2015-04-01" "07:36:24" 64411 "3.1.3" "x86_64" "darwin13.4.0" "dosresmeta" "1.3.0" "US" 6097
"19983363" "2015-04-01" "13:38:26" 64405 "3.1.3" "x86_64" "mingw32" "dosresmeta" "1.3.0" "DE" 10536
"19994830" "2015-04-01" "13:59:35" 64400 "3.1.3" "x86_64" "mingw32" "dosresmeta" "1.3.0" "NG" 10671
"20009006" "2015-04-01" "14:07:15" 64400 "3.1.2" "x86_64" "darwin13.4.0" "dosresmeta" "1.3.0" "IN" 4607
"20011239" "2015-04-01" "14:12:12" 64405 "3.1.3" "x86_64" "darwin13.4.0" "dosresmeta" "1.3.0" "EU" 10415
"20022170" "2015-04-01" "14:42:39" 64400 "3.1.2" "x86_64" "mingw32" "dosresmeta" "1.3.0" "ES" 1297
"20032375" "2015-04-01" "15:43:53" 62243 "3.1.3" "x86_64" "mingw32" "dosresmeta" "1.3.0" "LU" 13224
"20049586" "2015-04-01" "15:18:34" 64400 "3.1.3" "x86_64" "mingw32" "dosresmeta" "1.3.0" "KR" 13258
"20091177" "2015-04-01" "17:05:58" 21317 "3.1.3" "x86_64" "darwin13.4.0" "dosresmeta" "1.3.0" "ES" 15916
"20118601" "2015-04-01" "18:49:18" 62243 "2.15.1" "x86_64" "linux-gnu" "dosresmeta" "1.3.0" "US" 18752
"20126608" "2015-04-01" "18:30:22" 62243 "3.1.1" "x86_64" "mingw32" "dosresmeta" "1.3.0" "HK" 18230
"20126926" "2015-04-01" "18:30:41" 62251 "2.15.1" "x86_64" "linux-gnu" "dosresmeta" "1.3.0" "US" 15978
"20134511" "2015-04-01" "18:38:16" 21311 "3.0.2" "x86_64" "linux-gnu" "dosresmeta" "1.3.0" "RU" 18229
"20152646" "2015-04-01" "19:26:23" 62249 "3.1.3" "x86_64" "mingw32" "dosresmeta" "1.3.0" "HK" 18230
"20155164" "2015-04-01" "19:30:06" 62249 "3.1.3" "x86_64" "darwin13.4.0" "dosresmeta" "1.3.0" "US" 19478
"20161505" "2015-04-01" "19:43:38" 62252 "3.0.3" "x86_64" "mingw32" "dosresmeta" "1.3.0" "US" 18752
"20175059" "2015-04-01" "20:32:52" 62252 "3.1.3" "x86_64" "darwin13.4.0" "dosresmeta" "1.3.0" "US" 19478
"20204334" "2015-04-01" "20:23:31" 62249 "3.1.0" "x86_64" "darwin10.8.0" "dosresmeta" "1.3.0" "US" 18752
"20204374" "2015-04-01" "20:23:31" 62249 "3.0.2" "x86_64" "linux-gnu" "dosresmeta" "1.3.0" "US" 18752
"20221203" "2015-04-01" "22:23:08" 61367 "3.1.0" "x86_64" "darwin13.1.0" "dosresmeta" "1.3.0" "US" 16646
"20244962" "2015-04-01" "23:15:11" 64425 "3.1.0" "x86_64" "darwin10.8.0" "dosresmeta" "1.3.0" "US" 22690
"20251481" "2015-04-02" "00:07:11" 64425 "3.1.2" "x86_64" "mingw32" "dosresmeta" "1.3.0" "US" 13
"20254942" "2015-04-02" "00:15:35" 21311 "3.0.2" "x86_64" "linux-gnu" "dosresmeta" "1.3.0" "US" 4
"20281660" "2015-04-02" "01:21:16" 64431 "3.1.3" "x86_64" "mingw32" "dosresmeta" "1.3.0" "US" 233
"20284596" "2015-04-02" "01:57:50" 62243 "3.1.3" "x86_64" "mingw32" "dosresmeta" "1.3.0" "US" 1277
"20290299" "2015-04-02" "02:34:07" 64420 "3.1.3" "x86_64" "mingw32" "dosresmeta" "1.3.0" "US" 1772
"20298214" "2015-04-02" "02:19:10" 512 NA NA NA "dosresmeta" "1.3.0" "CN" 2493
"20298215" "2015-04-02" "02:19:11" 64629 NA NA NA "dosresmeta" "1.3.0" "CN" 2493
"20320621" "2015-04-02" "04:27:35" 64420 "3.1.3" "i386" "mingw32" "dosresmeta" "1.3.0" "US" 3452
"20347724" "2015-04-02" "07:42:37" 64431 "3.1.1" "x86_64" "mingw32" "dosresmeta" "1.3.0" "US" 5428
"20349797" "2015-04-02" "07:02:51" 64425 "3.1.2" "x86_64" "mingw32" "dosresmeta" "1.3.0" "MX" 3166
"20385279" "2015-04-02" "09:10:07" 64425 "3.1.3" "x86_64" "mingw32" "dosresmeta" "1.3.0" "US" 4666
"20417055" "2015-04-02" "11:27:56" 21322 "3.1.2" "x86_64" "darwin10.8.0" "dosresmeta" "1.3.0" "EU" 8878
"20460729" "2015-04-02" "14:35:16" 64420 "3.0.1" "x86_64" "darwin10.8.0" "dosresmeta" "1.3.0" "PL" 8516
"20496126" "2015-04-02" "16:08:28" 64425 "3.1.1" "x86_64" "darwin13.1.0" "dosresmeta" "1.3.0" "CN" 14399
"20500293" "2015-04-02" "16:23:18" 64429 "3.0.2" "x86_64" "linux-gnu" "dosresmeta" "1.3.0" "TH" 13005
"20593722" "2015-04-02" "23:30:07" 64425 "3.1.3" "x86_64" "darwin13.4.0" "dosresmeta" "1.3.0" "US" 20601
"20604968" "2015-04-03" "00:48:34" 64431 "3.1.2" "x86_64" "mingw32" "dosresmeta" "1.3.0" "US" 20
"20633961" "2015-04-03" "02:58:19" 64420 "3.1.3" "x86_64" "darwin13.4.0" "dosresmeta" "1.3.0" "US" 1691
"20649588" "2015-04-03" "04:52:47" 512 NA NA NA "dosresmeta" "1.3.0" "CN" 3090
"20649589" "2015-04-03" "04:52:48" 64629 NA NA NA "dosresmeta" "1.3.0" "CN" 3090
"20676345" "2015-04-03" "08:57:51" 64425 "3.1.1" "i686" "linux-gnu" "dosresmeta" "1.3.0" "FR" 5039
"20686417" "2015-04-03" "09:25:19" 64425 "3.1.1" "x86_64" "mingw32" "dosresmeta" "1.3.0" "BE" 4991
"20784674" "2015-04-03" "17:03:26" 64425 "3.1.3" "x86_64" "mingw32" "dosresmeta" "1.3.0" "IN" 11237
"20818348" "2015-04-03" "19:23:41" 64629 "3.1.2" "x86_64" "darwin13.4.0" "dosresmeta" "1.3.0" "US" 8983
"20830809" "2015-04-03" "20:59:36" 21311 "3.1.0" "x86_64" "mingw32" "dosresmeta" "1.3.0" "CH" 14794
"20931953" "2015-04-04" "13:36:14" 21311 "3.1.3" "x86_64" "darwin13.4.0" "dosresmeta" "1.3.0" "JP" 5090
"20952332" "2015-04-04" "14:04:54" 64005 "3.1.1" "x86_64" "mingw32" "dosresmeta" "1.3.0" "US" 5296
"20955663" "2015-04-04" "14:26:37" 64420 "3.1.3" "x86_64" "mingw32" "dosresmeta" "1.3.0" "JP" 5276
"20988549" "2015-04-04" "18:35:16" 64420 "3.1.2" "x86_64" "mingw32" "dosresmeta" "1.3.0" "CN" 7477
"20994293" "2015-04-04" "19:59:34" 62243 "3.1.3" "x86_64" "mingw32" "dosresmeta" "1.3.0" "HK" 7731
"21004159" "2015-04-04" "19:46:20" 64425 "3.1.2" "x86_64" "mingw32" "dosresmeta" "1.3.0" "AR" 8534
"21004375" "2015-04-04" "19:46:11" 64420 "3.1.3" "x86_64" "mingw32" "dosresmeta" "1.3.0" "US" 8590
"21061287" "2015-04-04" "23:17:57" 62249 "3.1.3" "x86_64" "linux-gnu" "dosresmeta" "1.3.0" "HK" 7731
"21068372" "2015-04-04" "23:51:43" 511 NA NA NA "dosresmeta" "1.3.0" "CN" 10841
"21084776" "2015-04-05" "01:30:26" 21317 "3.1.3" "x86_64" "linux-gnu" "dosresmeta" "1.3.0" "JP" 657
"21096259" "2015-04-05" "02:14:26" 62243 "3.1.3" "x86_64" "darwin13.4.0" "dosresmeta" "1.3.0" "US" 661
"21108265" "2015-04-05" "03:32:41" 61270 "2.15.1" "x86_64" "linux-gnu" "dosresmeta" "1.3.0" "US" 1199
"21126726" "2015-04-05" "05:18:16" 64425 "3.1.3" "x86_64" "linux-gnu" "dosresmeta" "1.3.0" "US" 1781
"21133729" "2015-04-05" "06:35:56" 64431 "3.1.3" "x86_64" "linux-gnu" "dosresmeta" "1.3.0" "US" 1781
"21137583" "2015-04-05" "07:58:47" 61372 NA NA NA "dosresmeta" "1.3.0" "FR" 7
"21148377" "2015-04-05" "08:15:49" 512 NA NA NA "dosresmeta" "1.3.0" "CN" 2906
"21148378" "2015-04-05" "08:15:50" 64318 NA NA NA "dosresmeta" "1.3.0" "CN" 2906
"21167522" "2015-04-05" "11:38:21" 512 NA NA NA "dosresmeta" "1.3.0" "CN" 4793
"21167523" "2015-04-05" "11:38:22" 64318 NA NA NA "dosresmeta" "1.3.0" "CN" 4793
"21171096" "2015-04-05" "12:20:09" 64010 "3.1.3" "x86_64" "darwin10.8.0" "dosresmeta" "1.3.0" "CN" 5056
"21182651" "2015-04-05" "13:25:24" 64420 "3.0.1" "x86_64" "mingw32" "dosresmeta" "1.3.0" "UA" 4919
"21230134" "2015-04-05" "18:04:47" 58061 NA NA NA "dosresmeta" "1.3.0" "FR" 7797
"21262648" "2015-04-05" "21:18:05" 512 NA NA NA "dosresmeta" "1.3.0" "CN" 3264
"21262649" "2015-04-05" "21:18:06" 64318 NA NA NA "dosresmeta" "1.3.0" "CN" 3264
"21276115" "2015-04-05" "23:33:31" 512 NA NA NA "dosresmeta" "1.3.0" "CN" 4487
"21276116" "2015-04-05" "23:33:32" 64483 NA NA NA "dosresmeta" "1.3.0" "CN" 4487
"21294401" "2015-04-06" "01:58:52" 61367 "3.1.3" "x86_64" "darwin10.8.0" "dosresmeta" "1.3.0" "US" 830
"21311053" "2015-04-06" "03:55:41" 21311 "3.1.2" "i386" "mingw32" "dosresmeta" "1.3.0" "CL" 2280
"21349840" "2015-04-06" "06:26:38" 64483 "3.1.3" "x86_64" "linux-gnu" "dosresmeta" "1.3.0" "US" 3695
"21350144" "2015-04-06" "06:26:37" 10038 NA NA NA "dosresmeta" "1.2.1" "FR" 3
"21377398" "2015-04-06" "09:01:08" 64483 "3.1.3" "x86_64" "mingw32" "dosresmeta" "1.3.0" "US" 5090
"21408749" "2015-04-06" "13:51:35" 64483 "3.1.3" "x86_64" "mingw32" "dosresmeta" "1.3.0" "US" 8017
"21413363" "2015-04-06" "13:37:44" 512 NA NA NA "dosresmeta" "1.3.0" "CN" 696
"21413364" "2015-04-06" "13:37:46" 64483 NA NA NA "dosresmeta" "1.3.0" "CN" 696
"21441023" "2015-04-06" "15:40:58" 62243 "3.1.3" "x86_64" "linux-gnu" "dosresmeta" "1.3.0" "US" 2334
"21585592" "2015-04-07" "01:01:02" 62243 "3.1.3" "x86_64" "mingw32" "dosresmeta" "1.3.0" "US" 500
"21594544" "2015-04-07" "02:03:17" 62249 "3.1.3" "x86_64" "darwin13.4.0" "dosresmeta" "1.3.0" "US" 2320
"21624134" "2015-04-07" "04:25:08" 62249 "3.1.2" "x86_64" "darwin13.4.0" "dosresmeta" "1.3.0" "HK" 4074
"21639516" "2015-04-07" "05:54:51" 62243 "3.1.2" "x86_64" "mingw32" "dosresmeta" "1.3.0" "US" 4910
"21661382" "2015-04-07" "08:41:53" 64450 "3.1.3" "i386" "mingw32" "dosresmeta" "1.3.0" "JP" 7207
"21720752" "2015-04-07" "11:45:55" 62243 "3.1.3" "x86_64" "mingw32" "dosresmeta" "1.3.0" "GB" 10140
"21736328" "2015-04-07" "12:54:26" 64445 "3.1.3" "x86_64" "mingw32" "dosresmeta" "1.3.0" "GB" 11437
"21752794" "2015-04-07" "13:52:37" 64450 "3.1.3" "x86_64" "mingw32" "dosresmeta" "1.3.0" "IT" 11521
"21816660" "2015-04-07" "16:54:29" 64400 "3.1.3" "x86_64" "darwin13.4.0" "dosresmeta" "1.3.0" "CI" 15069
"21823618" "2015-04-07" "16:15:46" 64405 "3.1.1" "x86_64" "darwin13.1.0" "dosresmeta" "1.3.0" "JP" 15100
"21837104" "2015-04-07" "17:15:47" 64451 "3.1.1" "i386" "mingw32" "dosresmeta" "1.3.0" "EG" 9532
"21868024" "2015-04-07" "18:00:37" 62243 "3.1.2" "x86_64" "darwin10.8.0" "dosresmeta" "1.3.0" "US" 4910
"21896525" "2015-04-07" "20:53:00" 64450 "3.1.2" "x86_64" "mingw32" "dosresmeta" "1.3.0" "BR" 21003
"21906792" "2015-04-07" "20:00:32" 64450 "3.0.1" "x86_64" "mingw32" "dosresmeta" "1.3.0" "IN" 1445
"21944458" "2015-04-07" "23:58:26" 14964 NA NA NA "dosresmeta" "1.2" "FR" 35
"21986307" "2015-04-08" "02:30:57" 512 NA NA NA "dosresmeta" "1.3.0" "CN" 2498
"21986308" "2015-04-08" "02:30:58" 64748 NA NA NA "dosresmeta" "1.3.0" "CN" 2498
"22000973" "2015-04-08" "03:00:14" 64445 "3.1.3" "x86_64" "linux-gnu" "dosresmeta" "1.3.0" "US" 2488
"22003484" "2015-04-08" "03:41:23" 64456 "3.1.3" "x86_64" "mingw32" "dosresmeta" "1.3.0" "JP" 2502
"22008990" "2015-04-08" "03:11:57" 64445 "2.14.2" "x86_64" "darwin9.8.0" "dosresmeta" "1.3.0" "US" 1417
"22031482" "2015-04-08" "05:19:08" 64451 "3.1.3" "x86_64" "mingw32" "dosresmeta" "1.3.0" "JP" 5012
"22032142" "2015-04-08" "05:21:19" 64454 "3.1.3" "x86_64" "darwin13.4.0" "dosresmeta" "1.3.0" "JP" 5012
"22033292" "2015-04-08" "05:23:26" 64450 "3.1.3" "x86_64" "linux-gnu" "dosresmeta" "1.3.0" "GB" 3666
"22097262" "2015-04-08" "09:54:19" 64450 "3.1.3" "i386" "mingw32" "dosresmeta" "1.3.0" "KW" 5226
"22098404" "2015-04-08" "09:39:10" 21311 "3.1.3" "x86_64" "linux-gnu" "dosresmeta" "1.3.0" "IN" 7575
"22122875" "2015-04-08" "11:02:49" 21311 "3.1.3" "x86_64" "linux-gnu" "dosresmeta" "1.3.0" "DE" 9836
"22128135" "2015-04-08" "11:22:45" 21311 "3.1.2" "x86_64" "mingw32" "dosresmeta" "1.3.0" "DE" 8726
"22155888" "2015-04-08" "13:33:45" 64445 "3.1.3" "i386" "mingw32" "dosresmeta" "1.3.0" "MY" 7814
"22164505" "2015-04-08" "13:28:27" 21316 "2.6.2" "i386" "mingw32" "dosresmeta" "1.3.0" "EC" 11594
"22191526" "2015-04-08" "14:44:22" 21317 "3.1.1" "x86_64" "linux-gnu" "dosresmeta" "1.3.0" "DE" 9836
"22219466" "2015-04-08" "16:00:00" 62243 "3.1.3" "x86_64" "darwin13.4.0" "dosresmeta" "1.3.0" "GB" 16153
"22232996" "2015-04-08" "16:43:39" 62249 "3.1.1" "x86_64" "mingw32" "dosresmeta" "1.3.0" "GB" 16153
"22251221" "2015-04-08" "17:54:14" 21317 "3.0.2" "x86_64" "darwin10.8.0" "dosresmeta" "1.3.0" "DE" 9836
"22325247" "2015-04-08" "21:05:22" 21317 "3.1.2" "x86_64" "mingw32" "dosresmeta" "1.3.0" "DE" 9836
"22345517" "2015-04-08" "22:47:05" 64445 "3.1.2" "x86_64" "linux-gnu" "dosresmeta" "1.3.0" "AL" 24506
"22367643" "2015-04-09" "00:30:16" 64445 "3.1.3" "x86_64" "darwin13.4.0" "dosresmeta" "1.3.0" "RO" 7
"22373389" "2015-04-09" "00:21:05" 21317 "3.1.2" "i386" "mingw32" "dosresmeta" "1.3.0" "DE" 236
"22389496" "2015-04-09" "02:53:07" 62243 "3.1.3" "x86_64" "linux-gnu" "dosresmeta" "1.3.0" "US" 4
"22399344" "2015-04-09" "03:31:54" 21317 "3.0.2" "x86_64" "linux-gnu" "dosresmeta" "1.3.0" "DE" 236
"22418237" "2015-04-09" "04:55:06" 64528 "3.1.2" "x86_64" "mingw32" "dosresmeta" "1.3.0" "HK" 4232
"22431917" "2015-04-09" "05:56:58" 62249 "3.1.2" "x86_64" "mingw32" "dosresmeta" "1.3.0" "US" 4620
"22443582" "2015-04-09" "06:43:56" 21317 "3.1.3" "i386" "mingw32" "dosresmeta" "1.3.0" "DE" 236
"22449407" "2015-04-09" "06:31:16" 61270 "3.1.2" "i386" "mingw32" "dosresmeta" "1.3.0" "US" 5701
"22496114" "2015-04-09" "09:56:41" 21317 "3.1.3" "x86_64" "mingw32" "dosresmeta" "1.3.0" "DE" 236
"22521300" "2015-04-09" "11:15:41" 64523 "3.1.3" "i386" "mingw32" "dosresmeta" "1.3.0" "DE" 9805
"22552291" "2015-04-09" "13:09:22" 21317 "3.1.1" "x86_64" "mingw32" "dosresmeta" "1.3.0" "DE" 236
"22568195" "2015-04-09" "13:37:39" 64529 "3.1.0" "x86_64" "mingw32" "dosresmeta" "1.3.0" "DE" 9824
"22572728" "2015-04-09" "13:27:46" 21316 "3.1.3" "i386" "mingw32" "dosresmeta" "1.3.0" "EC" 11525
"22624985" "2015-04-09" "16:44:45" 64528 "3.1.0" "x86_64" "linux-gnu" "dosresmeta" "1.3.0" "HK" 13185
"22631074" "2015-04-09" "16:21:53" 21317 "3.1.3" "x86_64" "mingw32" "dosresmeta" "1.3.0" "DE" 236
"22641435" "2015-04-09" "17:13:48" 64380 "3.1.3" "x86_64" "mingw32" "dosresmeta" "1.3.0" "RU" 17559
"22646377" "2015-04-09" "17:25:06" 11634 NA NA NA "dosresmeta" "1.0" "FR" 6544
"22666262" "2015-04-09" "18:56:59" 64385 "3.1.2" "x86_64" "mingw32" "dosresmeta" "1.3.0" "BR" 9820
"22696860" "2015-04-09" "19:57:16" 64385 "3.1.3" "i386" "mingw32" "dosresmeta" "1.3.0" "NL" 12911
"22706669" "2015-04-09" "19:34:33" 21317 "3.1.2" "x86_64" "darwin13.4.0" "dosresmeta" "1.3.0" "DE" 236
"22721392" "2015-04-09" "20:55:47" 62243 "3.1.2" "x86_64" "linux-gnu" "dosresmeta" "1.3.0" "US" 4620
"22757702" "2015-04-09" "21:47:37" 64380 "3.1.1" "x86_64" "darwin10.8.0" "dosresmeta" "1.3.0" "US" 23769
"22761975" "2015-04-09" "21:27:43" 64385 "3.1.3" "x86_64" "darwin13.4.0" "dosresmeta" "1.3.0" "US" 23795
"22769233" "2015-04-09" "22:01:25" 64385 "3.1.2" "x86_64" "linux-gnu" "dosresmeta" "1.3.0" "US" 23010
"22809907" "2015-04-10" "02:47:58" 62243 "3.1.2" "x86_64" "linux-gnu" "dosresmeta" "1.3.0" "US" 658
"22847755" "2015-04-10" "05:13:12" 61779 NA NA NA "dosresmeta" "1.3.0" "CN" 3947
"22852391" "2015-04-10" "06:42:28" 21316 "3.1.2" "x86_64" "linux-gnu" "dosresmeta" "1.3.0" "DE" 5227
"22893501" "2015-04-10" "09:08:51" 64380 "3.1.3" "x86_64" "mingw32" "dosresmeta" "1.3.0" "RU" 7136
"22945433" "2015-04-10" "12:04:53" 64391 "3.1.3" "x86_64" "mingw32" "dosresmeta" "1.3.0" "BR" 766
"22953380" "2015-04-10" "13:52:51" 64380 "3.1.3" "x86_64" "mingw32" "dosresmeta" "1.3.0" "JP" 11887
"22954200" "2015-04-10" "13:54:36" 64385 NA NA NA "dosresmeta" "1.3.0" "JP" 762
"22984659" "2015-04-10" "14:32:29" 64380 "3.1.3" "x86_64" "mingw32" "dosresmeta" "1.3.0" "RU" 7136
"22985909" "2015-04-10" "14:35:11" 64385 "3.1.2" "x86_64" "darwin10.8.0" "dosresmeta" "1.3.0" "KE" 13245
"23018966" "2015-04-10" "16:02:00" 512 NA NA NA "dosresmeta" "1.3.0" "CN" 15509
"23018967" "2015-04-10" "16:02:01" 64626 NA NA NA "dosresmeta" "1.3.0" "CN" 15509
"23051746" "2015-04-10" "18:30:02" 21311 "3.1.3" "x86_64" "mingw32" "dosresmeta" "1.3.0" "IT" 17249
"23074396" "2015-04-10" "19:41:13" 64497 "3.1.2" "x86_64" "linux-gnu" "dosresmeta" "1.3.0" "US" 19065
"23102486" "2015-04-10" "22:56:28" 64621 "3.1.3" "x86_64" "mingw32" "dosresmeta" "1.3.0" "US" 21942
"23128964" "2015-04-11" "00:32:50" 62243 "3.0.3" "x86_64" "darwin10.8.0" "dosresmeta" "1.3.0" "US" 34
"23133084" "2015-04-11" "01:35:04" 62243 "3.1.3" "x86_64" "darwin13.4.0" "dosresmeta" "1.3.0" "US" 1001
"23142364" "2015-04-11" "02:24:00" 62249 "3.1.3" "x86_64" "darwin13.4.0" "dosresmeta" "1.3.0" "US" 1001
"23148501" "2015-04-11" "02:59:20" 64497 "3.1.3" "x86_64" "mingw32" "dosresmeta" "1.3.0" "CN" 1506
"23156001" "2015-04-11" "03:56:58" 64497 "3.1.3" "x86_64" "darwin13.4.0" "dosresmeta" "1.3.0" "US" 2033
"23179589" "2015-04-11" "05:02:36" 62249 "3.1.3" "x86_64" "darwin13.4.0" "dosresmeta" "1.3.0" "US" 1001
"23194956" "2015-04-11" "07:03:03" 64492 "3.1.3" "i686" "linux-gnu" "dosresmeta" "1.3.0" "CN" 1281
"23206500" "2015-04-11" "08:57:01" 64497 "3.1.3" "x86_64" "mingw32" "dosresmeta" "1.3.0" "AU" 4428
"23207844" "2015-04-11" "08:03:10" 64497 "3.1.3" "x86_64" "mingw32" "dosresmeta" "1.3.0" "US" 3447
"23209693" "2015-04-11" "08:33:54" 64497 "3.1.3" "x86_64" "mingw32" "dosresmeta" "1.3.0" "US" 3985
"23218895" "2015-04-11" "09:59:37" 62243 "3.1.3" "x86_64" "mingw32" "dosresmeta" "1.3.0" "JP" 1745
"23268683" "2015-04-11" "15:03:37" 64497 "3.1.3" "x86_64" "mingw32" "dosresmeta" "1.3.0" "GB" 7531
"23280430" "2015-04-11" "15:47:14" 64497 "3.1.3" "x86_64" "mingw32" "dosresmeta" "1.3.0" "US" 8439
"23300585" "2015-04-11" "16:05:57" 62243 "3.1.3" "x86_64" "mingw32" "dosresmeta" "1.3.0" "US" 9449
"23306915" "2015-04-11" "17:08:47" 64419 "3.1.3" "x86_64" "linux-gnu" "dosresmeta" "1.3.0" "US" 9147
"23382906" "2015-04-11" "22:10:02" 61367 "3.1.3" "x86_64" "mingw32" "dosresmeta" "1.3.0" "US" 12870
"23395611" "2015-04-11" "23:12:04" 511 NA NA NA "dosresmeta" "1.3.0" "CN" 12606
"23407522" "2015-04-11" "23:45:55" 64424 "3.1.3" "x86_64" "darwin13.4.0" "dosresmeta" "1.3.0" "US" 13662
"23410680" "2015-04-12" "00:50:47" 64419 "3.1.3" "x86_64" "darwin13.4.0" "dosresmeta" "1.3.0" "BR" 14
"23432202" "2015-04-12" "03:21:02" 62243 "3.0.1" "i386" "mingw32" "dosresmeta" "1.3.0" "US" 2041
"23437165" "2015-04-12" "04:00:54" 62249 "3.1.3" "x86_64" "darwin13.4.0" "dosresmeta" "1.3.0" "US" 2041
"23440066" "2015-04-12" "04:59:16" 64425 "3.0.2" "x86_64" "linux-gnu" "dosresmeta" "1.3.0" "US" 2045
"23455033" "2015-04-12" "05:39:45" 62249 "3.1.0" "x86_64" "mingw32" "dosresmeta" "1.3.0" "US" 2041
"23475388" "2015-04-12" "07:44:25" 512 NA NA NA "dosresmeta" "1.3.0" "CN" 4034
"23475389" "2015-04-12" "07:44:28" 64560 NA NA NA "dosresmeta" "1.3.0" "CN" 4034
"23478585" "2015-04-12" "08:32:13" 64424 "3.1.2" "x86_64" "mingw32" "dosresmeta" "1.3.0" "DE" 4543
"23478849" "2015-04-12" "08:34:14" 10038 NA NA NA "dosresmeta" "1.2.1" "FR" 8
"23482038" "2015-04-12" "08:48:03" 64433 "3.1.3" "x86_64" "mingw32" "dosresmeta" "1.3.0" "DE" 4543
"23490880" "2015-04-12" "10:47:25" 64425 "3.1.3" "x86_64" "linux-gnu" "dosresmeta" "1.3.0" "DE" 4543
"23502319" "2015-04-12" "11:02:40" 64428 "3.1.3" "x86_64" "linux-gnu" "dosresmeta" "1.3.0" "DE" 4543
"23505559" "2015-04-12" "11:37:45" 21311 "3.1.1" "x86_64" "mingw32" "dosresmeta" "1.3.0" "US" 2954
"23553583" "2015-04-12" "17:29:33" 61367 "3.1.3" "x86_64" "mingw32" "dosresmeta" "1.3.0" "US" 10564
"23569730" "2015-04-12" "18:04:45" 21311 "3.1.3" "x86_64" "linux-gnu" "dosresmeta" "1.3.0" "US" 2954
"23577754" "2015-04-12" "18:58:26" 61373 "3.1.3" "x86_64" "mingw32" "dosresmeta" "1.3.0" "US" 10564
"23607324" "2015-04-12" "19:25:10" 512 NA NA NA "dosresmeta" "1.3.0" "CN" 12494
"23607325" "2015-04-12" "19:25:11" 64417 NA NA NA "dosresmeta" "1.3.0" "CN" 12494
"23619202" "2015-04-12" "20:35:04" 61373 "3.1.2" "x86_64" "linux-gnu" "dosresmeta" "1.3.0" "US" 13120
"23640687" "2015-04-12" "21:52:54" 64429 "3.1.2" "i386" "mingw32" "dosresmeta" "1.3.0" "IN" 11598
"23651352" "2015-04-12" "22:48:10" 62243 "3.0.2" "x86_64" "darwin10.8.0" "dosresmeta" "1.3.0" "US" 1806
"23688661" "2015-04-13" "01:10:00" 62243 "3.1.2" "x86_64" "mingw32" "dosresmeta" "1.3.0" "HK" 74
"23696044" "2015-04-13" "01:38:26" 64434 "3.1.3" "x86_64" "mingw32" "dosresmeta" "1.3.0" "US" 1803
"23717489" "2015-04-13" "03:25:56" 62243 "3.1.3" "x86_64" "mingw32" "dosresmeta" "1.3.0" "US" 3
"23743343" "2015-04-13" "05:08:36" 64434 "3.1.2" "i386" "mingw32" "dosresmeta" "1.3.0" "HK" 3787
"23759696" "2015-04-13" "07:50:20" 14621 NA NA NA "dosresmeta" "1.3.0" "FR" 49
"23773143" "2015-04-13" "08:29:41" 64434 "3.1.3" "i386" "mingw32" "dosresmeta" "1.3.0" "ES" 7264
"23773534" "2015-04-13" "08:30:18" 64434 NA NA NA "dosresmeta" "1.3.0" "JP" 789
"23792134" "2015-04-13" "09:25:14" 64429 "3.1.3" "x86_64" "mingw32" "dosresmeta" "1.3.0" "DE" 7686
"23823823" "2015-04-13" "11:25:02" 21311 "3.1.3" "x86_64" "mingw32" "dosresmeta" "1.3.0" "US" 10501
"23867500" "2015-04-13" "13:20:22" 64434 "3.1.1" "x86_64" "mingw32" "dosresmeta" "1.3.0" "GH" 10660
"23934677" "2015-04-13" "16:37:50" 512 NA NA NA "dosresmeta" "1.3.0" "CN" 18269
"23934678" "2015-04-13" "16:37:51" 64238 NA NA NA "dosresmeta" "1.3.0" "CN" 18269
"23958328" "2015-04-13" "17:15:25" 512 NA NA NA "dosresmeta" "1.3.0" "CN" 19661
"23958329" "2015-04-13" "17:15:26" 64238 NA NA NA "dosresmeta" "1.3.0" "CN" 19661
"23979112" "2015-04-13" "18:43:08" 62243 "3.1.3" "x86_64" "darwin13.4.0" "dosresmeta" "1.3.0" "US" 20205
"24101832" "2015-04-14" "01:33:26" 64397 "3.1.3" "x86_64" "linux-gnu" "dosresmeta" "1.3.0" "US" 1299
"24155443" "2015-04-14" "04:44:26" 15837 NA NA NA "dosresmeta" "1.1" "FR" 27
"24341074" "2015-04-14" "16:17:56" 10034 NA NA NA "dosresmeta" "1.2.2" "FR" 18211
"24342633" "2015-04-14" "17:42:00" 512 NA NA NA "dosresmeta" "1.3.0" "CN" 204
